trial,value,best_so_far,n_trials_budget
60,10.804181197207072,22.03691490390338,100
61,18.3137573650165,22.03691490390338,100
62,12.36091690370813,22.03691490390338,100
63,10.779437378208968,22.03691490390338,100
64,15.648476574882807,22.03691490390338,100
65,12.516279094637866,22.03691490390338,100
66,-1.6464186743251048,22.03691490390338,100
67,2.602491013240069,22.03691490390338,100
68,-8.23481225821888,22.03691490390338,100
69,21.29459976372891,22.03691490390338,100
70,5.545020356861642,22.03691490390338,100
71,19.611827901810102,22.03691490390338,100
72,11.399550509711844,22.03691490390338,100
73,10.643232462462038,22.03691490390338,100
74,13.413705499318894,22.03691490390338,100
75,18.59972949224175,22.03691490390338,100
76,12.521652699739207,22.03691490390338,100
77,-10.9290256468812,22.03691490390338,100
78,15.08165365106106,22.03691490390338,100
79,-4.34501346538309,22.03691490390338,100
80,16.94518608695944,22.03691490390338,100
81,16.108531428399147,22.03691490390338,100
82,16.626019891089527,22.03691490390338,100
83,11.608268593205139,22.03691490390338,100
84,14.239862551408805,22.03691490390338,100
85,-1.7253537504584529,22.03691490390338,100
86,-3.1838336079381406,22.03691490390338,100
87,13.818796467181528,22.03691490390338,100
88,5.67071330815088,22.03691490390338,100
89,18.710068688960746,22.03691490390338,100
90,12.662346611294197,22.03691490390338,100
91,2.532494802842848,22.03691490390338,100
92,-0.4415039570303634,22.03691490390338,100
93,3.11533020704519,22.03691490390338,100
94,3.263655834249221,22.03691490390338,100
95,11.475261838291772,22.03691490390338,100
96,-8.548721571627539,22.03691490390338,100
97,13.161145986639895,22.03691490390338,100
98,4.915988547174493,22.03691490390338,100
99,-9.991864399344195,22.03691490390338,100
